02/08/2013,5615.6,596.74
09/08/2013,5388.5,600.871
16/08/2013,5493.3,609.703
23/08/2013,5432.2,616.292
30/08/2013,5187.7,617.819
06/09/2013,5423.5,617.819
13/09/2013,5484.6,617.819
20/09/2013,5659.3,619.164
27/09/2013,5681.4,618.044
04/10/2013,5452,610.841
11/10/2013,5654.9,611.423
18/10/2013,5540.3,611.423
25/10/2013,5469.7,612.156
01/11/2013,5584.4,612.233
08/11/2013,5469.7,614.318
15/11/2013,5619.7,614.318
22/11/2013,5593.2,614.877
29/11/2013,5628.5,621.874
06/12/2013,5487.3,625.122
13/12/2013,5452,625.122
20/12/2013,5443.2,625.434
27/12/2013,5637.3,625.548
03/01/2014,5663.8,625.548
10/01/2014,5549.1,633.569
17/01/2014,5469.7,634.979
24/01/2014,5443.2,634.979
31/01/2014,5224.4,634.668
07/02/2014,5205,637.654
14/02/2014,5128.3,637.654
21/02/2014,5277.4,639.484
28/02/2014,5151.2,641.637
07/03/2014,5195.3,641.17
14/03/2014,4897.1,641.17
21/03/2014,4786,641.17
28/03/2014,5196,637.988
04/04/2014,5202.3,705.794
11/04/2014,4773,713.675
18/04/2014,4997.5,713.675
25/04/2014,4934.6,705.175
02/05/2014,5057.7,705.175
09/05/2014,4994.8,689.293
16/05/2014,4959.8,691.043
23/05/2014,4991.2,678.887
30/05/2014,5174.4,681.767
06/06/2014,5271.5,677.449
13/06/2014,5258,669.585
20/06/2014,5416.1,669.761
27/06/2014,5432.2,669.761
04/07/2014,5569.6,675.54
11/07/2014,5372,675.718
18/07/2014,5394.5,675.718
25/07/2014,5485.2,676.312
01/08/2014,5467.3,676.312
08/08/2014,5303.8,684.288
15/08/2014,5381,685.358
22/08/2014,5337.9,685.358
29/08/2014,5324.4,690.186
05/09/2014,5492.4,690.047
12/09/2014,5661.3,690.047
19/09/2014,5832.8,692.763
26/09/2014,5863.1,695.208
03/10/2014,5715,704.188
10/10/2014,5651.4,715.038
17/10/2014,5207.1,719.949
24/10/2014,5588.7,719.949
31/10/2014,5904,719.949
07/11/2014,6193.9,731.418
14/11/2014,6332,738.484
21/11/2014,6441,755.606
28/11/2014,6645.4,766.183
05/12/2014,7034.3,769.686
12/12/2014,6814.4,772.131
19/12/2014,6870.8,774.003
26/12/2014,6992.5,776.336
02/01/2015,6867.1,776.336
09/01/2015,6913.5,776.375
16/01/2015,6827.1,777.253
23/01/2015,6982.5,780.416
30/01/2015,6946.2,778.507
06/02/2015,6926.2,775.225
13/02/2015,7094.3,773.442
20/02/2015,7339.6,773.365
27/02/2015,7326,772.722
06/03/2015,7441.3,772.727
13/03/2015,7502.2,772.727
20/03/2015,7812,772.727
27/03/2015,7819.3,772.727
03/04/2015,7768.6,846.495
10/04/2015,7676.4,847.344
17/04/2015,7649.7,847.322
24/04/2015,7756.6,847.322
01/05/2015,7666.3,847.322
08/05/2015,7633.1,831.98
15/05/2015,7648.8,831.98
22/05/2015,7694.9,829.417
29/05/2015,7932.7,839.034
05/06/2015,7809.2,843.881
12/06/2015,7739.1,849.556
19/06/2015,7591.6,848.881
26/06/2015,7682.9,848.881
03/07/2015,7543.7,850.917
10/07/2015,7306.7,850.493
17/07/2015,7693.9,848.766
24/07/2015,7631.2,848.766
31/07/2015,7609.1,847.373
07/08/2015,7484.7,847.554
14/08/2015,7325.1,845.02
21/08/2015,6914.9,845.454
28/08/2015,6772.9,846.255
04/09/2015,6457.6,845.703
11/09/2015,6520.3,839.879
18/09/2015,6669.6,839.879
25/09/2015,6633.7,835.541
02/10/2015,6785.1,829.618
