15/12/2000,2806.2
18/12/2000,2784.7
19/12/2000,2777.6
20/12/2000,2720.3
21/12/2000,2684.5
22/12/2000,2612.9
25/12/2000,2648.7
26/12/2000,2634.4
27/12/2000,2641.6
28/12/2000,2634.4
29/12/2000,2612.9
04/01/2001,2663
05/01/2001,2727.5
09/01/2001,2748.9
10/01/2001,2627.2
11/01/2001,2434
12/01/2001,2462.6
15/01/2001,2519.9
16/01/2001,2842
17/01/2001,2877.8
18/01/2001,2827.7
19/01/2001,2827.7
22/01/2001,2784.7
23/01/2001,2741.8
24/01/2001,2756.1
25/01/2001,2784.7
26/01/2001,2756.1
29/01/2001,2791.9
30/01/2001,2834.8
31/01/2001,2842
01/02/2001,2885
02/02/2001,2820.5
05/02/2001,2741.8
06/02/2001,2756.1
07/02/2001,2784.7
08/02/2001,2784.7
09/02/2001,2827.7
13/02/2001,2863.5
14/02/2001,2885
15/02/2001,2877.8
16/02/2001,2877.8
19/02/2001,2842
20/02/2001,2834.8
21/02/2001,2827.7
22/02/2001,2877.8
23/02/2001,2892.1
26/02/2001,2927.9
27/02/2001,2927.9
28/02/2001,2920.7
01/03/2001,2827.7
02/03/2001,2813.4
05/03/2001,2849.2
06/03/2001,2870.6
07/03/2001,2899.3
08/03/2001,2913.6
09/03/2001,2956.5
12/03/2001,2963.7
13/03/2001,2906.4
14/03/2001,2863.5
15/03/2001,2970.9
16/03/2001,2992.3
19/03/2001,3121.2
21/03/2001,3328.8
22/03/2001,3235.7
23/03/2001,3235.7
26/03/2001,3328.8
27/03/2001,3346
28/03/2001,3295.8
29/03/2001,3173.7
30/03/2001,3123.4
02/04/2001,3109.1
03/04/2001,3116.3
04/04/2001,3109.1
05/04/2001,3101.9
06/04/2001,3087.5
09/04/2001,3030.1
10/04/2001,2951.1
11/04/2001,2987
12/04/2001,2965.5
13/04/2001,2936.8
16/04/2001,2922.4
17/04/2001,2915.2
18/04/2001,2951.1
19/04/2001,2936.8
20/04/2001,2922.4
23/04/2001,2893.7
24/04/2001,2872.1
25/04/2001,2843.4
26/04/2001,2943.9
27/04/2001,2951.1
01/05/2001,2994.2
02/05/2001,3058.8
07/05/2001,3051.6
08/05/2001,2965.5
09/05/2001,3008.6
10/05/2001,2994.2
11/05/2001,2951.1
14/05/2001,2908
15/05/2001,2922.4
16/05/2001,2893.7
17/05/2001,3044.5
18/05/2001,3008.6
21/05/2001,3030.1
22/05/2001,2987
23/05/2001,3051.6
24/05/2001,3015.7
25/05/2001,3066
28/05/2001,3087.5
29/05/2001,3058.8
30/05/2001,3030.1
31/05/2001,3015.7
01/06/2001,2972.7
04/06/2001,2965.5
05/06/2001,2965.5
06/06/2001,2951.1
07/06/2001,2929.6
08/06/2001,2951.1
11/06/2001,2965.5
12/06/2001,2936.8
13/06/2001,2922.4
14/06/2001,2972.7
15/06/2001,2994.2
18/06/2001,2979.8
19/06/2001,3008.6
20/06/2001,3044.5
